city,latitude,longitude,timestamp,temperature_celsius,humidity_percent,wind_speed_kmh,wind_direction_degrees,wind_gusts_kmh,precipitation_mm,weather_code,cloud_cover_percent,pressure_hpa,visibility_meters,apparent_temperature_celsius,ingestion_time
London,51.5085,-0.1257,2026-08-30T09:00,19.1,69,11.2,236,24.5,0.0,1,25,1010.1,20820.0,18.6,2026-09-02T19:29:50.109360
London,51.5085,-0.1257,2026-08-30T10:00,20.4,57,10.4,234,24.5,0.0,3,100,1010.0,23960.0,19.4,2026-09-02T19:29:50.109368
London,51.5085,-0.1257,2026-08-30T11:00,21.3,53,15.1,218,33.8,0.0,3,100,1009.7,28000.0,19.6,2026-09-02T19:29:50.109376
London,51.5085,-0.1257,2026-08-30T12:00,21.9,51,13.0,194,29.2,0.0,3,100,1009.0,28160.0,20.4,2026-09-02T19:29:50.109384
London,51.5085,-0.1257,2026-08-30T13:00,21.8,55,15.8,210,35.3,0.0,3,100,1008.7,28440.0,20.2,2026-09-02T19:29:50.109396
London,51.5085,-0.1257,2026-08-30T14:00,21.5,56,15.5,204,33.5,0.0,3,100,1008.4,28360.0,20.0,2026-09-02T19:29:50.109405
London,51.5085,-0.1257,2026-08-30T15:00,22.2,52,18.4,212,40.0,0.0,3,82,1008.0,29480.0,20.2,2026-09-02T19:29:50.109413
London,51.5085,-0.1257,2026-08-30T16:00,20.9,60,22.3,200,46.1,0.0,3,97,1008.0,32060.0,18.5,2026-09-02T19:29:50.109421
London,51.5085,-0.1257,2026-08-30T17:00,21.2,54,19.1,216,41.4,0.0,1,49,1007.7,32680.0,18.9,2026-09-02T19:29:50.109429
London,51.5085,-0.1257,2026-08-30T18:00,20.7,56,16.9,216,35.6,0.0,2,50,1007.5,30680.0,18.8,2026-09-02T19:29:50.109437
London,51.5085,-0.1257,2026-08-30T19:00,20.0,62,16.6,208,33.5,0.0,3,100,1007.6,29000.0,18.4,2026-09-02T19:29:50.109445
London,51.5085,-0.1257,2026-08-30T20:00,19.5,65,15.5,200,31.7,0.0,3,100,1006.8,32400.0,18.1,2026-09-02T19:29:50.109453
London,51.5085,-0.1257,2026-08-30T21:00,19.1,68,24.8,200,50.0,0.0,3,100,1006.3,27040.0,16.4,2026-09-02T19:29:50.109461
London,51.5085,-0.1257,2026-08-30T22:00,17.4,75,22.7,232,48.2,0.0,1,40,1006.8,32820.0,15.0,2026-09-02T19:29:50.109469
London,51.5085,-0.1257,2026-08-30T23:00,16.9,78,15.8,222,34.2,0.0,1,24,1006.6,26220.0,15.5,2026-09-02T19:29:50.109485
London,51.5085,-0.1257,2026-08-31T00:00,17.0,78,16.2,208,32.8,0.1,51,100,1006.0,21920.0,15.6,2026-09-02T19:29:50.109495
London,51.5085,-0.1257,2026-08-31T01:00,16.4,87,15.8,214,31.7,0.7,53,97,1005.6,22320.0,15.5,2026-09-02T19:29:50.109503
London,51.5085,-0.1257,2026-08-31T02:00,16.2,82,16.9,224,35.3,0.0,3,100,1005.3,27680.0,14.7,2026-09-02T19:29:50.109511
London,51.5085,-0.1257,2026-08-31T03:00,16.3,82,15.5,240,32.0,0.0,2,73,1005.2,24120.0,15.1,2026-09-02T19:29:50.109519
London,51.5085,-0.1257,2026-08-31T04:00,15.4,77,18.4,250,37.1,0.0,3,93,1006.0,29420.0,13.2,2026-09-02T19:29:50.109527
London,51.5085,-0.1257,2026-08-31T05:00,15.0,78,17.3,248,37.4,0.0,2,68,1006.5,29360.0,12.9,2026-09-02T19:29:50.109535
London,51.5085,-0.1257,2026-08-31T06:00,14.9,80,14.4,250,31.7,0.0,2,77,1007.1,23560.0,13.3,2026-09-02T19:29:50.109543
London,51.5085,-0.1257,2026-08-31T07:00,15.4,78,15.5,260,33.5,0.0,3,84,1007.9,24480.0,13.7,2026-09-02T19:29:50.109551
London,51.5085,-0.1257,2026-08-31T08:00,16.5,71,15.1,266,32.8,0.0,2,63,1008.6,25080.0,14.7,2026-09-02T19:29:50.109559
London,51.5085,-0.1257,2026-08-31T09:00,17.5,68,14.8,266,32.0,0.0,2,66,1009.2,24340.0,15.9,2026-09-02T19:29:50.109572
London,51.5085,-0.1257,2026-08-31T10:00,19.2,60,13.7,274,30.2,0.0,3,87,1010.2,25760.0,17.6,2026-09-02T19:29:50.109581
London,51.5085,-0.1257,2026-08-31T11:00,20.4,54,14.4,286,32.8,0.0,3,80,1010.8,26460.0,18.6,2026-09-02T19:29:50.109589
London,51.5085,-0.1257,2026-08-31T12:00,21.5,49,14.8,278,32.8,0.0,2,73,1011.5,25360.0,19.5,2026-09-02T19:29:50.109597
London,51.5085,-0.1257,2026-08-31T13:00,21.8,53,17.6,250,37.1,0.0,2,77,1012.5,23400.0,19.8,2026-09-02T19:29:50.109605
London,51.5085,-0.1257,2026-08-31T14:00,22.6,47,11.2,266,25.6,0.0,3,92,1012.8,20860.0,21.2,2026-09-02T19:29:50.109613
London,51.5085,-0.1257,2026-08-31T15:00,19.8,69,10.8,276,23.4,1.1,55,100,1014.0,21880.0,19.6,2026-09-02T19:29:50.109621
London,51.5085,-0.1257,2026-08-31T16:00,20.9,58,14.4,304,31.3,0.0,3,100,1014.5,27480.0,19.5,2026-09-02T19:29:50.109630
London,51.5085,-0.1257,2026-08-31T17:00,21.1,58,11.2,280,24.5,0.0,3,80,1014.8,26120.0,20.3,2026-09-02T19:29:50.109638
London,51.5085,-0.1257,2026-08-31T18:00,21.3,57,10.1,284,22.0,0.0,3,88,1015.4,25200.0,20.6,2026-09-02T19:29:50.109646
London,51.5085,-0.1257,2026-08-31T19:00,20.5,54,18.0,282,39.2,0.0,3,100,1016.2,36160.0,18.2,2026-09-02T19:29:50.109659
London,51.5085,-0.1257,2026-08-31T20:00,19.6,57,13.0,284,28.4,0.0,3,99,1016.9,32740.0,18.0,2026-09-02T19:29:50.109667
London,51.5085,-0.1257,2026-08-31T21:00,18.9,57,14.0,298,30.2,0.0,3,100,1017.7,35740.0,16.9,2026-09-02T19:29:50.109675
London,51.5085,-0.1257,2026-08-31T22:00,18.1,59,12.2,302,27.0,0.0,3,100,1018.3,39000.0,16.4,2026-09-02T19:29:50.109683
London,51.5085,-0.1257,2026-08-31T23:00,17.4,61,10.4,292,23.0,0.0,3,100,1018.6,40160.0,15.8,2026-09-02T19:29:50.109691
London,51.5085,-0.1257,2026-09-01T00:00,16.6,63,10.4,302,23.0,0.0,3,96,1019.2,41020.0,15.0,2026-09-02T19:29:50.109700
London,51.5085,-0.1257,2026-09-01T01:00,15.9,66,11.2,302,23.8,0.0,2,63,1019.3,40820.0,14.2,2026-09-02T19:29:50.109708
London,51.5085,-0.1257,2026-09-01T02:00,15.1,70,10.1,300,21.2,0.0,0,8,1019.7,35880.0,13.5,2026-09-02T19:29:50.109716
London,51.5085,-0.1257,2026-09-01T03:00,14.6,73,8.3,286,17.6,0.0,0,0,1019.4,26880.0,13.4,2026-09-02T19:29:50.109724
London,51.5085,-0.1257,2026-09-01T04:00,14.0,76,7.6,264,16.6,0.0,0,0,1019.5,20180.0,12.9,2026-09-02T19:29:50.109736
London,51.5085,-0.1257,2026-09-01T05:00,13.8,77,7.6,268,15.8,0.0,0,0,1019.9,16000.0,12.7,2026-09-02T19:29:50.109748
London,51.5085,-0.1257,2026-09-01T06:00,13.7,79,6.5,252,14.0,0.0,0,0,1020.3,12760.0,12.9,2026-09-02T19:29:50.109757
London,51.5085,-0.1257,2026-09-01T07:00,14.3,79,8.3,248,17.6,0.0,1,40,1020.6,12200.0,13.3,2026-09-02T19:29:50.109765
London,51.5085,-0.1257,2026-09-01T08:00,15.5,73,8.6,234,18.4,0.0,3,92,1020.9,12400.0,14.4,2026-09-02T19:29:50.109774
London,51.5085,-0.1257,2026-09-01T09:00,17.1,64,8.3,240,18.4,0.0,3,99,1021.2,15980.0,16.0,2026-09-02T19:29:50.109783
London,51.5085,-0.1257,2026-09-01T10:00,18.9,52,10.1,242,23.8,0.0,3,100,1020.9,24600.0,17.2,2026-09-02T19:29:50.109791
London,51.5085,-0.1257,2026-09-01T11:00,20.2,44,8.6,242,22.0,0.0,0,3,1020.5,24620.0,19.0,2026-09-02T19:29:50.109799
London,51.5085,-0.1257,2026-09-01T12:00,21.4,43,10.8,242,26.6,0.0,1,48,1020.2,25900.0,19.6,2026-09-02T19:29:50.109807
London,51.5085,-0.1257,2026-09-01T13:00,21.6,44,10.8,238,26.6,0.0,2,72,1020.0,26120.0,19.8,2026-09-02T19:29:50.109815
London,51.5085,-0.1257,2026-09-01T14:00,22.1,42,10.1,244,25.9,0.0,1,41,1019.7,26740.0,20.3,2026-09-02T19:29:50.109823
London,51.5085,-0.1257,2026-09-01T15:00,22.7,37,11.9,264,28.4,0.0,1,23,1019.5,28000.0,20.3,2026-09-02T19:29:50.109835
London,51.5085,-0.1257,2026-09-01T16:00,22.9,36,11.2,258,27.0,0.0,3,100,1019.5,27760.0,20.5,2026-09-02T19:29:50.109843
London,51.5085,-0.1257,2026-09-01T17:00,22.6,37,12.2,262,28.4,0.0,3,100,1019.2,28560.0,20.1,2026-09-02T19:29:50.109853
London,51.5085,-0.1257,2026-09-01T18:00,22.0,40,12.2,260,27.7,0.0,0,9,1019.2,28640.0,19.6,2026-09-02T19:29:50.109861
London,51.5085,-0.1257,2026-09-01T19:00,21.0,49,11.9,226,26.6,0.0,3,100,1019.4,27680.0,19.3,2026-09-02T19:29:50.109869
London,51.5085,-0.1257,2026-09-01T20:00,19.9,57,15.1,236,32.8,0.0,3,100,1019.8,31920.0,18.0,2026-09-02T19:29:50.109877
London,51.5085,-0.1257,2026-09-01T21:00,19.2,59,13.7,242,29.9,0.0,3,100,1020.2,34100.0,17.6,2026-09-02T19:29:50.109886
London,51.5085,-0.1257,2026-09-01T22:00,18.8,61,11.2,246,24.1,0.0,3,100,1020.4,33200.0,17.6,2026-09-02T19:29:50.109895
London,51.5085,-0.1257,2026-09-01T23:00,18.5,63,10.4,254,22.7,0.0,3,100,1020.1,29540.0,17.4,2026-09-02T19:29:50.110176
London,51.5085,-0.1257,2026-09-02T00:00,18.2,66,8.6,258,19.1,0.0,3,93,1020.1,29980.0,17.5,2026-09-02T19:29:50.110185
London,51.5085,-0.1257,2026-09-02T01:00,17.9,68,7.9,238,17.3,0.0,3,88,1020.0,27060.0,17.3,2026-09-02T19:29:50.110199
London,51.5085,-0.1257,2026-09-02T02:00,17.7,69,7.9,244,17.3,0.0,3,100,1019.6,24240.0,17.2,2026-09-02T19:29:50.110207
London,51.5085,-0.1257,2026-09-02T03:00,17.4,70,9.7,240,20.9,0.0,3,92,1019.5,24960.0,16.6,2026-09-02T19:29:50.110215
London,51.5085,-0.1257,2026-09-02T04:00,17.0,73,8.3,234,17.6,0.0,3,100,1019.3,23620.0,16.5,2026-09-02T19:29:50.110223
London,51.5085,-0.1257,2026-09-02T05:00,16.9,74,8.6,226,18.4,0.0,3,100,1019.2,19740.0,16.4,2026-09-02T19:29:50.110231
London,51.5085,-0.1257,2026-09-02T06:00,16.7,76,9.4,222,19.4,0.0,3,100,1019.4,20260.0,16.2,2026-09-02T19:29:50.110239
London,51.5085,-0.1257,2026-09-02T07:00,17.1,77,10.4,232,22.0,0.0,3,100,1019.7,17600.0,16.6,2026-09-02T19:29:50.110247
London,51.5085,-0.1257,2026-09-02T08:00,17.8,76,11.5,238,24.8,0.0,3,100,1019.9,17940.0,17.2,2026-09-02T19:29:50.110256
London,51.5085,-0.1257,2026-09-02T09:00,18.4,72,10.4,228,23.0,0.2,51,100,1020.0,15520.0,18.0,2026-09-02T19:29:50.110264
London,51.5085,-0.1257,2026-09-02T10:00,18.0,80,11.2,236,24.5,0.3,51,100,1020.0,12520.0,17.9,2026-09-02T19:29:50.110272
London,51.5085,-0.1257,2026-09-02T11:00,17.3,88,11.9,238,25.2,0.6,53,100,1019.6,8480.0,17.3,2026-09-02T19:29:50.110284
London,51.5085,-0.1257,2026-09-02T12:00,18.3,84,12.2,218,26.3,0.3,51,100,1019.0,8160.0,18.4,2026-09-02T19:29:50.110292
London,51.5085,-0.1257,2026-09-02T13:00,19.7,64,16.6,218,35.3,0.0,3,100,1018.6,21560.0,18.2,2026-09-02T19:29:50.110300
London,51.5085,-0.1257,2026-09-02T14:00,20.6,59,18.4,216,39.6,0.0,3,100,1018.0,25200.0,18.7,2026-09-02T19:29:50.110308
London,51.5085,-0.1257,2026-09-02T15:00,21.0,59,19.1,214,42.8,0.0,3,100,1017.4,25560.0,19.1,2026-09-02T19:29:50.110320
London,51.5085,-0.1257,2026-09-02T16:00,20.7,65,20.9,222,42.8,0.0,3,100,1017.3,25560.0,18.9,2026-09-02T19:29:50.110328
London,51.5085,-0.1257,2026-09-02T17:00,19.7,74,20.9,216,44.3,0.0,3,100,1017.1,24740.0,18.4,2026-09-02T19:29:50.110338
London,51.5085,-0.1257,2026-09-02T18:00,19.3,81,22.7,220,43.6,0.1,51,100,1016.8,23800.0,18.0,2026-09-02T19:29:50.110347
London,51.5085,-0.1257,2026-09-02T19:00,19.2,84,16.6,220,34.6,0.0,3,100,1016.8,19020.0,19.1,2026-09-02T19:29:50.110355
London,51.5085,-0.1257,2026-09-02T20:00,19.4,82,15.8,234,34.6,0.0,3,100,1016.8,18880.0,19.2,2026-09-02T19:29:50.110363
London,51.5085,-0.1257,2026-09-02T21:00,19.4,82,14.8,228,32.0,0.0,3,100,1016.8,18840.0,19.4,2026-09-02T19:29:50.110375
London,51.5085,-0.1257,2026-09-02T22:00,19.4,83,14.8,234,32.4,0.0,3,100,1016.9,18420.0,19.5,2026-09-02T19:29:50.110383
London,51.5085,-0.1257,2026-09-02T23:00,19.4,82,14.4,242,29.5,0.0,3,100,1017.1,19200.0,19.5,2026-09-02T19:29:50.110391
London,51.5085,-0.1257,2026-09-03T00:00,19.2,82,15.8,232,34.6,0.0,3,93,1016.6,19760.0,19.0,2026-09-02T19:29:50.110399
London,51.5085,-0.1257,2026-09-03T01:00,19.1,82,16.2,236,33.8,0.0,3,100,1016.8,19640.0,18.8,2026-09-02T19:29:50.110407
London,51.5085,-0.1257,2026-09-03T02:00,19.1,81,15.5,242,33.5,0.0,3,100,1016.4,19280.0,18.9,2026-09-02T19:29:50.110415
London,51.5085,-0.1257,2026-09-03T03:00,19.1,84,15.8,238,34.6,0.0,3,100,1016.2,18420.0,19.0,2026-09-02T19:29:50.110423
London,51.5085,-0.1257,2026-09-03T04:00,19.1,85,16.9,242,32.8,0.0,3,100,1016.2,17620.0,19.0,2026-09-02T19:29:50.110431
London,51.5085,-0.1257,2026-09-03T05:00,19.1,87,16.2,246,33.8,0.0,3,100,1016.6,15840.0,19.2,2026-09-02T19:29:50.110440
London,51.5085,-0.1257,2026-09-03T06:00,19.2,84,14.8,248,33.1,0.0,3,100,1017.0,15120.0,19.3,2026-09-02T19:29:50.110448
London,51.5085,-0.1257,2026-09-03T07:00,19.4,79,15.8,246,32.8,0.0,3,100,1017.2,16760.0,19.0,2026-09-02T19:29:50.110460
London,51.5085,-0.1257,2026-09-03T08:00,19.9,73,16.6,250,35.3,0.0,3,100,1017.6,17880.0,19.2,2026-09-02T19:29:50.110473
London,51.5085,-0.1257,2026-09-03T09:00,20.7,72,15.8,250,37.4,0.0,3,100,1017.6,17640.0,20.2,2026-09-02T19:29:50.110482
London,51.5085,-0.1257,2026-09-03T10:00,21.8,65,16.6,252,37.4,0.0,3,100,1017.7,19240.0,21.1,2026-09-02T19:29:50.110490
London,51.5085,-0.1257,2026-09-03T11:00,22.4,61,17.3,252,38.5,0.0,3,100,1018.0,19660.0,21.4,2026-09-02T19:29:50.110498
London,51.5085,-0.1257,2026-09-03T12:00,23.2,57,14.8,258,39.2,0.0,3,100,1017.8,19800.0,22.5,2026-09-02T19:29:50.110506
London,51.5085,-0.1257,2026-09-03T13:00,23.8,56,16.9,260,41.8,0.0,3,98,1017.3,20640.0,22.9,2026-09-02T19:29:50.110514
London,51.5085,-0.1257,2026-09-03T14:00,24.2,58,17.3,256,38.9,0.0,3,92,1017.0,21060.0,23.5,2026-09-02T19:29:50.110522
London,51.5085,-0.1257,2026-09-03T15:00,24.4,63,16.6,246,40.7,0.0,3,84,1016.6,19320.0,24.4,2026-09-02T19:29:50.110530
London,51.5085,-0.1257,2026-09-03T16:00,24.5,62,15.8,258,41.0,0.0,2,73,1016.4,19300.0,24.5,2026-09-02T19:29:50.110538
London,51.5085,-0.1257,2026-09-03T17:00,24.5,60,21.6,238,43.6,0.0,2,79,1016.0,22860.0,23.5,2026-09-02T19:29:50.110550
London,51.5085,-0.1257,2026-09-03T18:00,24.0,63,16.9,250,33.8,0.0,3,84,1015.9,21220.0,23.8,2026-09-02T19:29:50.110558
London,51.5085,-0.1257,2026-09-03T19:00,23.1,61,18.4,250,28.4,0.0,0,0,1016.1,24920.0,22.1,2026-09-02T19:29:50.110566
London,51.5085,-0.1257,2026-09-03T20:00,21.9,77,16.2,222,30.2,0.0,3,91,1016.1,19180.0,22.4,2026-09-02T19:29:50.110574
London,51.5085,-0.1257,2026-09-03T21:00,21.2,79,17.3,228,32.8,0.0,3,98,1015.9,20160.0,21.3,2026-09-02T19:29:50.110582
London,51.5085,-0.1257,2026-09-03T22:00,20.6,80,17.6,228,41.0,0.0,2,51,1015.4,21920.0,20.5,2026-09-02T19:29:50.110590
London,51.5085,-0.1257,2026-09-03T23:00,20.3,80,19.1,232,39.2,0.0,3,81,1015.1,23140.0,19.9,2026-09-02T19:29:50.110598
London,51.5085,-0.1257,2026-09-04T00:00,19.9,81,19.4,228,36.7,0.0,3,100,1014.3,16940.0,19.3,2026-09-02T19:29:50.110606
London,51.5085,-0.1257,2026-09-04T01:00,20.1,80,19.8,230,42.1,0.0,2,59,1013.6,26140.0,19.5,2026-09-02T19:29:50.110614
London,51.5085,-0.1257,2026-09-04T02:00,19.9,78,20.9,232,43.6,0.0,2,67,1013.1,26180.0,18.9,2026-09-02T19:29:50.110622
London,51.5085,-0.1257,2026-09-04T03:00,19.8,81,21.2,224,47.9,0.0,3,91,1012.3,23400.0,18.9,2026-09-02T19:29:50.110634
London,51.5085,-0.1257,2026-09-04T04:00,19.7,80,22.0,232,48.2,0.0,3,91,1012.1,23580.0,18.6,2026-09-02T19:29:50.110642
London,51.5085,-0.1257,2026-09-04T05:00,19.6,82,21.6,232,46.8,0.0,3,86,1011.6,22000.0,18.8,2026-09-02T19:29:50.110650
London,51.5085,-0.1257,2026-09-04T06:00,19.7,82,21.2,230,46.1,0.0,3,95,1011.4,21080.0,18.9,2026-09-02T19:29:50.110658
London,51.5085,-0.1257,2026-09-04T07:00,20.2,80,20.2,234,45.7,0.0,3,98,1011.2,20040.0,19.6,2026-09-02T19:29:50.110666
London,51.5085,-0.1257,2026-09-04T08:00,19.9,88,18.4,260,47.2,0.0,3,100,1011.8,14160.0,20.1,2026-09-02T19:29:50.110674
London,51.5085,-0.1257,2026-09-04T09:00,18.7,83,17.3,286,46.4,0.0,3,100,1012.6,19880.0,18.1,2026-09-02T19:29:50.110682
London,51.5085,-0.1257,2026-09-04T10:00,19.0,72,15.5,286,48.2,0.0,3,98,1013.2,22900.0,18.0,2026-09-02T19:29:50.110690
London,51.5085,-0.1257,2026-09-04T11:00,19.2,64,18.0,270,36.7,0.3,51,100,1013.8,26480.0,17.3,2026-09-02T19:29:50.110698
London,51.5085,-0.1257,2026-09-04T12:00,19.5,57,18.0,270,41.0,0.0,3,100,1014.4,23060.0,17.2,2026-09-02T19:29:50.110706
London,51.5085,-0.1257,2026-09-04T13:00,20.4,53,17.6,262,36.4,0.2,51,100,1014.5,24420.0,18.0,2026-09-02T19:29:50.110718
London,51.5085,-0.1257,2026-09-04T14:00,21.4,42,16.6,276,36.4,0.0,3,100,1014.7,25140.0,18.4,2026-09-02T19:29:50.110726
London,51.5085,-0.1257,2026-09-04T15:00,21.6,38,17.3,276,40.0,0.0,3,100,1014.9,28280.0,18.3,2026-09-02T19:29:50.110734
London,51.5085,-0.1257,2026-09-04T16:00,21.7,37,14.4,280,43.0,0.0,3,98,1015.0,25700.0,18.7,2026-09-02T19:29:50.110742
London,51.5085,-0.1257,2026-09-04T17:00,21.3,37,17.6,274,40.7,0.0,3,100,1015.5,29680.0,17.7,2026-09-02T19:29:50.110750
London,51.5085,-0.1257,2026-09-04T18:00,20.7,39,16.6,282,40.3,0.0,3,100,1016.0,30360.0,17.4,2026-09-02T19:29:50.110758
London,51.5085,-0.1257,2026-09-04T19:00,19.8,45,16.3,297,37.8,0.0,3,48,1017.2,29125.0,16.8,2026-09-02T19:29:50.110766
London,51.5085,-0.1257,2026-09-04T20:00,19.0,46,16.7,293,36.7,0.0,3,100,1018.5,29710.0,15.8,2026-09-02T19:29:50.110774
London,51.5085,-0.1257,2026-09-04T21:00,18.2,51,16.4,291,34.6,0.0,3,100,1019.5,27290.0,15.2,2026-09-02T19:29:50.110784
London,51.5085,-0.1257,2026-09-04T22:00,17.8,53,15.5,286,31.3,0.0,2,67,1020.2,25500.0,15.0,2026-09-02T19:29:50.110792
London,51.5085,-0.1257,2026-09-04T23:00,17.6,53,13.7,279,27.0,0.0,1,22,1020.5,25460.0,15.0,2026-09-02T19:29:50.110804
London,51.5085,-0.1257,2026-09-05T00:00,17.3,54,11.9,272,23.8,0.0,0,0,1020.7,25440.0,15.0,2026-09-02T19:29:50.110812
London,51.5085,-0.1257,2026-09-05T01:00,16.8,56,10.8,270,21.6,0.0,1,26,1021.0,25420.0,14.7,2026-09-02T19:29:50.110820
London,51.5085,-0.1257,2026-09-05T02:00,16.3,58,10.4,269,20.2,0.0,2,73,1021.3,25380.0,14.2,2026-09-02T19:29:50.110828
London,51.5085,-0.1257,2026-09-05T03:00,15.8,60,9.7,267,19.1,0.0,3,100,1021.6,25360.0,13.8,2026-09-02T19:29:50.110836
London,51.5085,-0.1257,2026-09-05T04:00,15.3,63,9.0,267,17.6,0.0,3,80,1022.1,25220.0,13.6,2026-09-02T19:29:50.110844
London,51.5085,-0.1257,2026-09-05T05:00,15.0,66,8.6,268,16.6,0.0,1,39,1022.6,25080.0,13.3,2026-09-02T19:29:50.110852
London,51.5085,-0.1257,2026-09-05T06:00,14.9,67,8.3,268,15.8,0.0,0,11,1023.1,24940.0,13.3,2026-09-02T19:29:50.110860
London,51.5085,-0.1257,2026-09-05T07:00,15.1,66,8.3,270,16.2,0.0,0,13,1023.6,25200.0,13.5,2026-09-02T19:29:50.110873
London,51.5085,-0.1257,2026-09-05T08:00,15.5,64,8.6,271,17.3,0.0,1,27,1024.1,25460.0,13.9,2026-09-02T19:29:50.110881
London,51.5085,-0.1257,2026-09-05T09:00,16.2,61,8.6,273,18.4,0.0,1,38,1024.5,25720.0,14.5,2026-09-02T19:29:50.110892
London,51.5085,-0.1257,2026-09-05T10:00,17.1,56,8.6,269,19.8,0.0,1,38,1024.7,26200.0,15.3,2026-09-02T19:29:50.110904
London,51.5085,-0.1257,2026-09-05T11:00,18.2,49,8.6,265,21.2,0.0,1,35,1024.8,26680.0,16.2,2026-09-02T19:29:50.110913
London,51.5085,-0.1257,2026-09-05T12:00,19.2,44,8.6,261,22.0,0.0,1,31,1024.8,27160.0,17.0,2026-09-02T19:29:50.110920
London,51.5085,-0.1257,2026-09-05T13:00,20.0,41,8.3,258,22.3,0.0,1,28,1024.7,27180.0,17.8,2026-09-02T19:29:50.110928
London,51.5085,-0.1257,2026-09-05T14:00,20.7,40,7.9,256,22.0,0.0,1,25,1024.6,27200.0,18.7,2026-09-02T19:29:50.110936
London,51.5085,-0.1257,2026-09-05T15:00,21.2,40,7.6,253,20.9,0.0,1,22,1024.4,27220.0,19.4,2026-09-02T19:29:50.110944
London,51.5085,-0.1257,2026-09-05T16:00,21.4,41,6.8,251,18.7,0.0,1,21,1024.2,27060.0,19.8,2026-09-02T19:29:50.110952
London,51.5085,-0.1257,2026-09-05T17:00,21.5,43,5.8,248,16.2,0.0,1,21,1023.9,26920.0,20.2,2026-09-02T19:29:50.110960
London,51.5085,-0.1257,2026-09-05T18:00,21.4,45,5.0,246,14.0,0.0,0,19,1023.7,26760.0,20.3,2026-09-02T19:29:50.110968
London,51.5085,-0.1257,2026-09-05T19:00,21.3,46,5.0,240,13.3,0.0,0,13,1023.8,26720.0,20.3,2026-09-02T19:29:50.110980
London,51.5085,-0.1257,2026-09-05T20:00,21.0,47,5.4,233,13.3,0.0,0,5,1024.0,26680.0,20.0,2026-09-02T19:29:50.110988
London,51.5085,-0.1257,2026-09-05T21:00,20.7,49,5.8,227,13.0,0.0,0,0,1024.0,26640.0,19.7,2026-09-02T19:29:50.110996
London,51.5085,-0.1257,2026-09-05T22:00,20.1,53,5.4,215,11.5,0.0,0,0,1023.8,26480.0,19.3,2026-09-02T19:29:50.111004
London,51.5085,-0.1257,2026-09-05T23:00,19.3,57,5.0,203,9.7,0.0,0,0,1023.4,26300.0,18.7,2026-09-02T19:29:50.111012
London,51.5085,-0.1257,2026-09-06T00:00,18.6,60,4.7,191,9.0,0.0,0,2,1023.0,26140.0,18.1,2026-09-02T19:29:50.111020
London,51.5085,-0.1257,2026-09-06T01:00,18.2,61,5.0,178,10.1,0.0,1,34,1022.7,26160.0,17.7,2026-09-02T19:29:50.111028
London,51.5085,-0.1257,2026-09-06T02:00,17.9,60,6.1,165,12.2,0.0,2,77,1022.4,26160.0,17.0,2026-09-02T19:29:50.111036
London,51.5085,-0.1257,2026-09-06T03:00,17.7,61,6.8,152,14.0,0.0,3,98,1022.1,26180.0,16.7,2026-09-02T19:29:50.111044
London,51.5085,-0.1257,2026-09-06T04:00,17.3,64,7.2,142,15.1,0.0,2,75,1021.6,25820.0,16.3,2026-09-02T19:29:50.111052
London,51.5085,-0.1257,2026-09-06T05:00,16.9,68,7.9,132,15.8,0.0,1,30,1021.1,25480.0,16.0,2026-09-02T19:29:50.111064
London,51.5085,-0.1257,2026-09-06T06:00,16.8,70,8.3,122,16.6,0.0,0,0,1020.5,25120.0,16.0,2026-09-02T19:29:50.111072
London,51.5085,-0.1257,2026-09-06T07:00,17.2,71,8.6,122,17.6,0.0,0,6,1020.0,24980.0,16.5,2026-09-02T19:29:50.111080
London,51.5085,-0.1257,2026-09-06T08:00,17.9,70,9.0,122,18.7,0.0,1,27,1019.5,24820.0,17.3,2026-09-02T19:29:50.111088
London,51.5085,-0.1257,2026-09-06T09:00,19.0,67,10.1,122,20.9,0.0,1,39,1018.9,24680.0,18.3,2026-09-02T19:29:50.111096
London,51.5085,-0.1257,2026-09-06T10:00,20.8,59,11.9,132,24.8,0.0,1,30,1018.2,25120.0,19.9,2026-09-02T19:29:50.111104
London,51.5085,-0.1257,2026-09-06T11:00,23.1,49,14.0,141,29.9,0.0,0,13,1017.4,25560.0,21.6,2026-09-02T19:29:50.111112
London,51.5085,-0.1257,2026-09-06T12:00,24.9,42,15.8,151,33.5,0.0,0,0,1016.6,26000.0,22.9,2026-09-02T19:29:50.111120
London,51.5085,-0.1257,2026-09-06T13:00,25.8,42,16.2,162,34.6,0.0,0,0,1015.8,25640.0,24.0,2026-09-02T19:29:50.111128
London,51.5085,-0.1257,2026-09-06T14:00,26.3,45,16.2,172,34.2,0.0,0,0,1014.9,25300.0,25.0,2026-09-02T19:29:50.111136
London,51.5085,-0.1257,2026-09-06T15:00,26.3,49,16.2,183,34.2,0.0,0,0,1014.3,24940.0,25.4,2026-09-02T19:29:50.111148
London,51.5085,-0.1257,2026-09-06T16:00,25.7,53,17.3,192,36.0,0.0,1,33,1014.0,24620.0,25.0,2026-09-02T19:29:50.111156
London,51.5085,-0.1257,2026-09-06T17:00,24.8,58,18.4,202,38.2,0.0,2,77,1013.9,24320.0,24.1,2026-09-02T19:29:50.111165
